MainIsland,Region,Province,LegislativeDistrict,Municipality,DistrictEngineeringOffice,ProjectId,ProjectName,TypeOfWork,FundingYear,ContractId,ApprovedBudgetForContract,ContractCost,ActualCompletionDate,Contractor,ContractorCount,StartDate,ProjectLatitude,ProjectLongitude,ProvincialCapital,ProvincialCapitalLatitude,ProvincialCapitalLongitude
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620435LZ,"Construction of Retention Basin along Estero de Sampaloc (Phase II), Manila City",Construction of Flood Mitigation Structure,2022,22OE0010,48998176.84,46796995.89,2023-02-26,FLORDES CONSTRUCTION & TRADING CORP. (FORMERLY FLO,1,2022-02-16,14.600516,120.998752,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620096LZ,"Installation of Booster Pump including Accessories along Estero de San Miguel at Nepomuceno St. (Phase II), Manila City",Construction of Flood Mitigation Facility,2022,22OE0026,91672699.66,89014172,2022-11-22,EIGHT J'S CONSTRUCTION SERVICES,1,2022-02-17,14.59333,120.98978,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620098LZ,"Installation of Booster Pump including Retarding Basin along Estero de San Miguel at Mendiola St. (Phase I), Manila City",Construction of Flood Mitigation Facility,2022,22OE0004,91672362.7,90964722.8,2023-04-20,EIGHT J'S CONSTRUCTION SERVICES,1,2022-02-17,14.60012,120.991441,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620099LZ,"Installation of Booster Pump including Retarding Basin along Estero de San Miguel at Nepomuceno St. (Phase I), Manila City",Construction of Flood Mitigation Facility,2022,22OE0024,91669918.39,91669837.5,2023-04-13,EIGHT J'S CONSTRUCTION SERVICES,1,2022-02-18,14.59333,120.98978,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620032LZ,"Construction of RCBC along Pureza Street, Manila City",Construction of Flood Mitigation Structure,2022,22OE0034,67549240.33,64579690.5,2023-06-11,"TRIPLE 8 CONSTRUCTION & SUPPLY, INC. (FORMERLY TRIPLE 8 CONST. & SUPPLY)",1,2022-02-23,14.5986,121.00478,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620065LZ,"Drainage Improvement along Arlegui St. and Vicinity, including Installation of Pumping Station, Manila City",Rehabilitation / Major Repair of Drainage Structure,2022,22OE0147,91674489.78,88388729.18,2023-06-15,ST. TIMOTHY CONSTRUCTION CORPORATION / ELITE GENERAL CONTRACTOR AND DEVELOPMENT CORP.,2,2022-02-23,14.596615,120.992246,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620436LZ,"Construction of Retention Basin along Estero de Valencia, Manila City",Construction of Flood Mitigation Structure,2022,22OE0008,29399785.98,29316136.16,2022-09-23,JMK BUILDERS CONSTRUCTION,1,2022-02-23,14.601396,121.002475,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620095LZ,"Installation of Booster Pump including Accessories along Estero de San Miguel at Mendiola St. (Phase II), Manila City",Construction of Flood Mitigation Facility,2022,22OE0025,91671685.63,89288429.57,2023-05-05,"ST. TIMOTHY CONSTRUCTION CORPORATION / LDC CONSTRUCTION AND SUPPLY, INC. (FORMERLY:LDC CONSTRUCTION AND SUPPLY)",2,2022-02-28,14.60012,120.991441,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00620094LZ,"Installation of Automatic Trash Screen & Horizontal Conveyor at Estero de San Miguel at Nepomuceno St. (Phase III), Manila City",Construction of Flood Mitigation Facility,2022,22OE0023,67549374.91,65691762.9,2022-11-22,EIGHT J'S CONSTRUCTION SERVICES,1,2022-04-01,14.5933,120.98978,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00630923LZ,"Construction of Drainage System (Box Culvert) along Labores Street, Pandacan, Manila",Construction of Drainage Structure,2022,22OH0081,54461091.93,54455277.96,2023-12-22,ST. TIMOTHY CONSTRUCTION CORPORATION,1,2022-04-13,14.58955,121.003028,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00620454LZ,"Rehabilitation of Drainage Structure, Barangay 648, San Miguel, Manila Phase II",Rehabilitation / Major Repair of Drainage Structure,2022,22OH0108,19799898.48,19235550.06,2022-08-08,JMK BUILDERS CONSTRUCTION,1,2022-06-08,14.593894,120.987041,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00726006LZ,"Construction of Retention Basin along Estero de Sampaloc, Phase III, Manila City",Construction of Flood Mitigation Structure,2023,23OE0044,34784752,34782628.8,2023-12-12,FLORDES CONSTRUCTION & TRADING CORP. (FORMERLY FLO,1,2023-02-16,14.5997344,120.9992603,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00725496LZ,"Construction of Retention Basin along Estero de San Miguel, Barangay 638, Manila",Construction of Flood Mitigation Structure,2023,23OE0053,38599963.4,38542194.45,2023-12-18,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",1,2023-02-17,14.600263,120.99461,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00725497LZ,"Construction of Retention Basin along Estero de Valencia, Barangay 633, Manila",Construction of Flood Mitigation Structure,2023,23OE0054,43424387.33,43340916.4,2024-05-21,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",1,2023-02-17,14.59807,121.002722,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00726007LZ,"Construction of Retention Basin along Estero de San Miguel, Phase I (Mendiola Section), Manila City",Construction of Flood Mitigation Structure,2023,23OE0041,34784050.9,34724638.04,2024-01-13,JELSIE CONSTRUCTION & SUPPLY,1,2023-02-17,14.600339,120.991457,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00726008LZ,"Construction of Retention Basin along Estero de San Miguel, Phase II (Earnshaw Drainage Main Outfall), Manila City",Construction of Flood Mitigation Structure,2023,23OE0052,34784087.93,34233809.58,2024-08-15,ST. TIMOTHY CONSTRUCTION CORPORATION / K84 CONSTRUCTION AND DEVELOPMENT CORPORATION,2,2023-02-17,14.600613,120.992643,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00726034LZ,"Construction of Drainage System (Box Culvert) Medel St. and Vicinity, Manila City",Construction of Flood Mitigation Structure,2023,23OH0014,48999300.2,47852928.28,2024-03-15,N.M.E. CONSTRUCTION,1,2023-02-20,14.580774,121.010684,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00737401LZ,"Rehabilitation of Drainage Structure, Barangay 648, San Miguel, Manila City",Rehabilitation / Major Repair of Drainage Structure,2023,23OH0029,19799999.93,19793655.7,2023-08-23,JMK BUILDERS CONSTRUCTION,1,2023-02-21,14.593904,120.987101,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00725509LZ,"Construction of Drainage System (Box Culvert) Labores St. and Vicinity (Phase II), Manila City",Construction of Flood Mitigation Structure,2023,23OH0040,57899904.12,57660100.17,2024-05-03,N.M.E. CONSTRUCTION,1,2023-02-27,14.58955,121.003028,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),South Manila District Engineering Office,P00726035LZ,"Rehabilitation of Flood Mitigation Structure, Easement Road Estero de Pandacan (Tripa de Gallina - P. Quirino Ave.) Manila",Rehabilitation / Major Repair of Flood Control Structure,2023,23OH0030,39194521.41,38253120.32,2023-10-24,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP. / K84 CONSTRUCTION AND DEVELOPMENT CORPORATION,2,2023-02-27,14.58195,121.004675,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00727025LZ,"Construction of Box Culvert along Anonas St., Manila City",Construction of Flood Mitigation Structure,2023,23OE0083,44099986.6,44092161.16,2023-09-30,G.F. FABIAN CONSTRUCTION,1,2023-03-01,14.597978,121.00351,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00727026LZ,"Construction of Box Culvert along Makisig St., Phase I, Bacood, Manila City",Construction of Flood Mitigation Structure,2023,23OE0088,39199374.54,39158630.18,2023-11-08,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP. / K84 CONSTRUCTION AND DEVELOPMENT CORPORATION,2,2023-03-01,14.589078,121.016629,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00727027LZ,"Construction of Box Culvert along Salamisim St., Bacood, Manila City",Construction of Flood Mitigation Structure,2023,23OE0085,48999801.63,48999399.5,2024-02-25,EIGHT J'S CONSTRUCTION SERVICES,1,2023-03-01,14.590783,121.019328,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,MANILA CITY (SIXTH LEGISLATIVE DISTRICT),CITY OF MANILA (METROPOLITAN MANILA),North Manila District Engineering Office,P00726798LZ,"Construction of Box Culvert along C. Aguila St., San Miguel, Manila City",Construction of Flood Mitigation Structure,2023,23OE0090,77199513.96,74700405.94,2024-03-31,GREAT PACIFIC BUILDERS AND GEN. CONTRACTOR INC.,1,2023-03-09,14.59896,120.99578,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00620765LZ,"Construction of San Luis Batis Pumping Station, Brgy. Batis, San Juan City",Construction of Flood Mitigation Facility,2022,22OB0002,94568883.13,89838069.12,2023-01-16,R.D. TALENS CONSTRUCTION AND TRADING / NEW EASTPOINT BUILDERS CORP.,2,2022-02-16,14.598304,121.024634,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00632695LZ,"Rehabilitation of Maytunas Creek, Barangay Maytunas, San Juan City",Rehabilitation / Major Repair of Flood Control Structure,2022,22OB0016,68599660.55,65144336.31,2022-09-12,WAWAO BUILDERS,1,2022-03-14,14.594902,121.02945,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00621134LZ,"Construction of Slope Protection along Salapan Creek, San Juan City",Construction of Slope Protection Structure,2022,22OB0243,79349938.81,75344255.34,2023-03-12,WAWAO BUILDERS,1,2022-03-24,14.612302,121.02745,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00621406LZ,"Construction of Slope Protection along Ermitaño Creek, San Juan City",Construction of Slope Protection Structure,2022,22OB0242,19599999.95,18619991.16,2023-01-08,WAWAO BUILDERS,1,2022-03-24,14.60647222,121.0374167,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00725970LZ,"Construction (Completion) of Flood Control, Brgy. Little Baguio, San Juan City",Construction of Drainage Structure,2023,23OB0107,35279959.91,33505657.17,2023-06-18,JAGONBUILD CONSTRUCTION CORP. (FOR. JAGON BUILDERS,1,2023-02-06,14.603652,121.038742,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00737390LZ,"Construction of Slope Protection along Salapan Creek, Barangay Salapan, San Juan City",Construction of Slope Protection Structure,2023,23OB0110,48999971.04,46526297.54,2023-06-18,DAHL CONSTRUCTION CORP. (FORMERLY: DAHL CONSTRUCTION),1,2023-02-06,14.61208228,121.02864827,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00725519LZ,"Rehabilitation of Slope Protection along Ermitaño Creek, San Juan City",Rehabilitation / Major Repair of Flood Control Structure,2023,23OB0108,62724943.96,59589301.21,2024-02-11,"B. BERNARDO CONST., INC.",1,2023-02-13,14.597447,121.039246,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00737363LZ,"Construction of San Luis Pumping Station, Barangay Batis, San Juan City",Construction of Flood Mitigation Facility,2023,23OB0109,67549650.43,65573723.02,2024-04-21,R.D. TALENS CONSTRUCTION AND TRADING / NEW EASTPOINT BUILDERS CORP.,2,2023-02-13,14.5884642,121.0890977,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00726787LZ,"Rehabilitation of Slope Protection at Maytunas Creek, San Juan City",Rehabilitation / Major Repair of Slope Protection Structure,2023,23OB0311,42335591.2,40203391.26,2023-09-20,DARCY & ANNA BUILDERS & TRADING,1,2023-03-22,14.59381,121.0316,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00726788LZ,"Construction of Flood Control Structure at Ermitaño Creek, Brgy. Little Baguio, San Juan City",Construction of Flood Mitigation Structure,2023,23OB0423,96499931.38,91675968.42,2024-03-24,WAWAO BUILDERS / DRJY CONSTRUCTION,2,2023-03-22,14.601964,121.041283,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00726789LZ,"Construction of Flood Control Structure at Ermitaño Creek, Brgy. Addition Hills, San Juan City",Construction of Flood Mitigation Structure,2023,23OB0422,46418427.15,44096995.9,2024-02-12,DARCY & ANNA BUILDERS & TRADING,1,2023-03-22,14.596068,121.04028,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,SAN JUAN CITY (LEGISLATIVE DISTRICT),CITY OF SAN JUAN (METROPOLITAN MANILA),Metro Manila 1st District Engineering Office,P00726999LZ,"Rehabilitation of Drainage System along F. Manalo Street, San Juan City",Rehabilitation / Major Repair of Drainage Structure,2023,23OB0421,44099966.17,41851062.78,2024-09-24,KING EIGHT BUILDERS AND SUPPLY / WAWAO BUILDERS,2,2023-03-22,14.59585,121.0306,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,CITY OF MAKATI (FIRST LEGISLATIVE DISTRICT),CITY OF MAKATI (METROPOLITAN MANILA),Metro Manila 2nd District Engineering Office,P00620020LZ,"Construction of Drainage Main along A.P. Reyes Avenue (North Bound) from H. Santos St. Drainage Main towards J.P. Rizal Avenue, District I, Makati City, Metro Manila",Construction of Drainage Structure,2022,22OC0005,72375000,72364843.39,2022-10-24,"E. F. CHUA CONSTRUCTION, INC.",1,2022-02-17,14.575138,121.016649,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,CITY OF MAKATI (FIRST LEGISLATIVE DISTRICT),CITY OF MAKATI (METROPOLITAN MANILA),Metro Manila 2nd District Engineering Office,P00620037LZ,"Construction of Revetment Wall Along Maricaban Creek Makati Side (Phase 5), Makati City",Construction of Revetment,2022,22OC0007,87815000,87811870.7,2022-11-13,"E. F. CHUA CONSTRUCTION, INC.",1,2022-02-17,14.530208,121.017191,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,CITY OF MAKATI (FIRST LEGISLATIVE DISTRICT),CITY OF MAKATI (METROPOLITAN MANILA),Metro Manila 2nd District Engineering Office,P00620038LZ,"Construction of Revetment Wall Along Maricaban Creek Makati Side (Phase 6), Makati City",Construction of Revetment,2022,22OC0008,87455055,85780689.36,2022-11-13,"E. F. CHUA CONSTRUCTION, INC.",1,2022-02-17,14.530996,121.015865,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,CITY OF MAKATI (FIRST LEGISLATIVE DISTRICT),CITY OF MAKATI (METROPOLITAN MANILA),Metro Manila 2nd District Engineering Office,P00632694LZ,"Construction of Drainage Main along H. Santos St. towards Barangay Carmona Pumping Station Including One (1) Unit Additional Pump and Sump Pit with Accessories, Barangay Carmona, Makati City",Construction of Drainage Structure,2022,22OC0013,67550000,69291965.57,2022-12-13,"E. F. CHUA CONSTRUCTION, INC.",1,2022-02-17,14.57517,121.0166,City of Manila,14.5995,120.9842
Luzon,National Capital Region,Metro Manila,CITY OF MAKATI (FIRST LEGISLATIVE DISTRICT),CITY OF MAKATI (METROPOLITAN MANILA),Metro Manila 2nd District Engineering Office,P00620028LZ,"Construction of Groundsill/Revetment Wall along Calatagan Creek, Brgy. Palanan, Makati City",Construction of Revetment,2022,22OC0006,86850000,85286022,2023-05-01,SMPE CONSTRUCTION TRADING CORPORATION (FORMERLY: SMPE CONSTRUCTION SUPPLIES TRADING),1,2022-03-22,14.559469,120.998084,City of Manila,14.5995,120.9842
